time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-13T22:53:26.750Z,46.8793,-112.5646,10.55,3.2,ml,,94,0.057,0.86,us,us2000alyy,2017-09-13T23:15:50.570Z,"12km SE of Lincoln, Montana",earthquake,4.9,5.5,0.062,34,reviewed,us,us
2017-09-14T01:53:19.720Z,42.6704,22.899,10,3.2,ml,,62,2.015,0.7,us,us2000am21,2017-09-15T20:56:29.850Z,"7km S of Breznik, Bulgaria",earthquake,3.1,2,0.069,28,reviewed,us,us
2017-09-14T02:58:21.130Z,42.5241,-111.4442,6.99,3.2,ml,,57,0.061,0.32,us,us2000amd4,2017-09-14T22:38:54.040Z,"19km SE of Soda Springs, Idaho",earthquake,1.9,2.8,0.066,30,reviewed,us,us
2017-09-14T04:14:41.060Z,37.3096,-97.9406,5,3.2,mb_lg,,76,0.047,1.05,us,us2000am4b,2017-09-21T16:16:43.088Z,"7km ENE of Harper, Kansas",earthquake,2.8,2,0.075,46,reviewed,us,us
2017-09-14T05:36:33.084Z,51.5999,-178.4046,12.8,3.2,ml,,,,0.62,ak,ak16824260,2017-09-22T17:46:28.181Z,"36km SSW of Tanaga Volcano, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-09-14T17:26:39.020Z,42.586,-111.4403,8.7,3.2,ml,,53,0.008,0.36,us,us2000amja,2017-09-15T15:46:11.340Z,"15km ESE of Soda Springs, Idaho",earthquake,2,6.9,0.034,113,reviewed,us,us
2017-09-14T20:11:54.220Z,31.1684,-103.2947,5,3.2,ml,,55,0.529,0.69,us,us2000amr0,2017-09-14T20:34:06.040Z,"33km SSE of Pecos, Texas",earthquake,2.8,2,0.051,50,reviewed,us,us
2017-09-15T15:48:28.935Z,55.3684,-162.4074,134.2,3.2,ml,,,,0.69,ak,ak16829355,2017-09-22T19:29:58.777Z,"28km NE of Cold Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-15T20:08:11.028Z,59.8732,-152.8331,91.8,3.2,ml,,,,0.65,ak,ak16829919,2017-09-22T19:30:00.977Z,"61km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-15T22:23:27.940Z,53.6697,-164.4161,25.19,3.2,ml,,224,0.844,0.18,us,us2000aqg1,2017-09-22T19:30:04.294Z,"103km ESE of Akutan, Alaska",earthquake,7.9,22.1,0.148,6,reviewed,us,us
2017-09-17T04:58:04.096Z,54.0118,-163.1812,9.5,3.2,ml,,,,0.58,ak,ak16838775,2017-09-20T20:55:33.551Z,"94km S of False Pass, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-09-17T11:42:55.230Z,57.2975,-154.7144,42.8,3.2,ml,,,,0.59,ak,ak16840722,2017-09-25T12:56:23.040Z,"51km WSW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-18T05:35:25.929Z,53.5803,-165.0259,50.5,3.2,ml,,,,0.33,ak,ak16845453,2017-09-26T17:23:08.437Z,"78km SE of Akutan, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2017-09-19T22:21:39.230Z,36.4396,-98.7506,1.92,3.2,mb_lg,,88,0.039,0.41,us,us2000aray,2017-09-24T01:33:29.068Z,"30km NW of Fairview, Oklahoma",earthquake,1.5,7.3,0.054,91,reviewed,us,us
2017-09-21T09:01:19.950Z,39.7496,30.4877,7.26,3.2,ml,,105,0.903,0.31,us,us2000astb,2017-09-21T21:00:42.036Z,"4km SW of Eskisehir, Turkey",earthquake,5.4,1.4,0.105,12,reviewed,us,us
2017-09-21T09:46:28.740Z,42.5809,-111.4339,9.51,3.2,ml,,53,0.013,0.25,us,us2000asdx,2017-09-21T17:05:49.735Z,"16km ESE of Soda Springs, Idaho",earthquake,0.8,4.3,0.048,56,reviewed,us,us
2017-09-24T05:28:35.380Z,42.6086,-111.4686,5.28,3.2,ml,,53,0.026,0.19,us,us2000attv,2017-09-25T21:16:48.170Z,"12km ESE of Soda Springs, Idaho",earthquake,1.1,3.7,0.034,114,reviewed,us,us
2017-09-28T03:56:54.630Z,37.3739,-98.1535,5,3.2,mb_lg,,68,0.145,0.65,us,us2000avqw,2017-09-28T19:05:49.067Z,"14km NW of Harper, Kansas",earthquake,1.7,2,0.052,97,reviewed,us,us
2017-09-28T10:45:13.808Z,51.4664,176.5886,25.9,3.2,ml,,,,0.64,ak,ak16930708,2017-09-28T19:29:44.426Z,"99km SW of Kiska Volcano, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-09-29T11:35:53.300Z,35.8708,-105.3739,5,3.2,ml,,100,1.005,0.85,us,us2000awh2,2017-09-30T02:53:07.262Z,"12km SSW of Mora, New Mexico",earthquake,4.3,1.9,0.05,52,reviewed,us,us
2017-09-30T23:39:36.660Z,42.652,-111.4566,6.15,3.2,ml,,58,0.009,0.32,us,us2000axbj,2017-10-01T00:00:29.040Z,"12km E of Soda Springs, Idaho",earthquake,1,2.8,0.062,34,reviewed,us,us
2017-09-19T18:34:13.020Z,36.019,-117.7673333,1.55,3.19,ml,36,42,0.006421,0.15,ci,ci38006480,2017-09-20T16:14:38.040Z,"16km NE of Little Lake, CA",earthquake,0.14,0.19,0.15,238,reviewed,ci,ci
2017-09-20T16:54:39.240Z,36.8291667,-121.5468333,3.48,3.18,ml,79,41,0.01797,0.12,nc,nc72895796,2017-09-26T04:25:50.381Z,"1km SSW of San Juan Bautista, California",earthquake,0.12,0.19,0.147,37,reviewed,nc,nc
2017-09-17T05:38:44.050Z,44.3023333,-110.8416667,7.53,3.15,ml,36,40,0.04116,0.2,uu,uu60246847,2017-09-20T05:45:03.456Z,"17km S of Old Faithful Geyser, Wyoming",earthquake,0.31,0.66,0.303,13,reviewed,uu,uu
2017-09-01T09:23:49.660Z,19.217,-156.2846667,31.705,3.12,ml,33,283,0.3953,0.13,hv,hv61891421,2017-09-01T21:52:05.470Z,"49km SW of Captain Cook, Hawaii",earthquake,1.08,2.47,0.118,16,reviewed,hv,hv
2017-09-13T02:17:52.880Z,19.091,-66.5123,21,3.12,md,14,269,0.6607,0.35,pr,pr2017256000,2017-09-25T00:10:28.040Z,"63km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.54,25.28,0.16,9,reviewed,pr,pr
2017-09-19T13:33:23.180Z,19.2688,-67.596,38,3.12,md,7,339,0.892,0.29,pr,pr2017262003,2017-09-19T18:13:23.040Z,"101km NNW of San Antonio, Puerto Rico",earthquake,3.62,18.41,0.19,6,reviewed,pr,pr
2017-09-07T02:39:02.360Z,18.7528,-67.4421,13,3.11,md,8,235,0.3702,0.29,pr,pr2017250000,2017-09-07T06:43:53.497Z,"46km NW of San Antonio, Puerto Rico",earthquake,1.59,3.23,0.24,7,reviewed,pr,pr
2017-09-12T14:36:28.680Z,18.066,-67.8866,112,3.11,md,6,314,0.5171,0.2,pr,pr2017255006,2017-09-12T17:16:55.040Z,"79km SE of Punta Cana, Dominican Republic",earthquake,2.58,1.64,0.11,5,reviewed,pr,pr
2017-09-03T00:21:49.600Z,42.6322,-111.4652,2.66,3.1,ml,,56,0.3,0.47,us,us2000aidv,2017-09-13T01:39:02.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.8,1,0.064,32,reviewed,us,us
2017-09-03T00:24:29.090Z,42.6197,-111.4368,5,3.1,ml,,55,0.287,0.27,us,us2000aieu,2017-09-13T02:29:31.040Z,"14km ESE of Soda Springs, Idaho",earthquake,1.8,0.8,0.077,22,reviewed,us,us
2017-09-03T00:38:14.260Z,42.582,-111.3643,2.82,3.1,ml,,43,0.267,0.84,us,us2000aell,2017-09-03T08:40:43.139Z,"21km ESE of Soda Springs, Idaho",earthquake,3.4,10.3,0.045,64,reviewed,us,us
2017-09-03T01:16:46.180Z,42.6357,-111.4256,12.54,3.1,ml,,40,0.272,0.58,us,us2000aen9,2017-09-21T23:08:44.040Z,"14km E of Soda Springs, Idaho",earthquake,3.4,11.5,0.04,82,reviewed,us,us
2017-09-03T06:27:39.030Z,31.1731,-103.2636,5,3.1,mb_lg,,77,0.552,0.41,us,us2000aevi,2017-09-27T08:52:11.837Z,"35km SE of Pecos, Texas",earthquake,1.3,1.9,0.064,86,reviewed,us,us
2017-09-03T08:24:18.240Z,42.6349,-111.4329,5,3.1,ml,,146,0.277,0.51,us,us2000aexw,2017-09-29T19:49:49.130Z,"14km E of Soda Springs, Idaho",earthquake,1.7,1.8,0.057,40,reviewed,us,us
2017-09-03T13:49:39.400Z,51.6736,-175.667,46.43,3.1,ml,,207,0.441,0.4,us,us2000ajmv,2017-09-11T13:09:12.040Z,"72km ESE of Adak, Alaska",earthquake,6,22.3,,,reviewed,us,ak
2017-09-03T18:37:22.150Z,51.5394,-178.3742,7.3,3.1,ml,,,,0.65,ak,ak16756453,2017-09-20T17:06:48.189Z,"41km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-04T10:52:28.180Z,42.613,-111.479,2.21,3.1,ml,,141,0.318,0.19,us,us2000afix,2017-09-29T19:50:27.570Z,"11km ESE of Soda Springs, Idaho",earthquake,2,2.9,0.039,86,reviewed,us,us
2017-09-04T11:06:53.270Z,50.5727,177.1788,24.79,3.1,ml,,250,1.564,0.52,us,us2000aflp,2017-09-15T06:36:23.040Z,"172km S of Kiska Volcano, Alaska",earthquake,6.6,13,,,reviewed,us,ak
2017-09-04T22:47:11.630Z,42.5859,-111.4033,13.72,3.1,ml,,151,0.286,0.52,us,us2000afpl,2017-09-29T19:50:37.860Z,"18km ESE of Soda Springs, Idaho",earthquake,2.6,10.7,0.04,84,reviewed,us,us
2017-09-05T02:05:38.790Z,42.5682,-111.3932,5,3.1,ml,,48,0.292,0.86,us,us2000aftn,2017-09-29T19:50:54.290Z,"19km ESE of Soda Springs, Idaho",earthquake,2.5,2,0.037,98,reviewed,us,us
2017-09-05T04:34:33.650Z,42.577,-111.4602,5,3.1,ml,,84,0.325,0.57,us,us2000afw0,2017-09-29T19:50:59.730Z,"14km SE of Soda Springs, Idaho",earthquake,2.9,1.5,0.035,106,reviewed,us,us
2017-09-05T10:02:02.740Z,42.5665,-111.4148,5,3.1,ml,,24,0.305,1.15,us,us2000ag0q,2017-09-29T19:51:09.980Z,"18km ESE of Soda Springs, Idaho",earthquake,1.5,2,0.037,98,reviewed,us,us
2017-09-06T09:52:54.240Z,42.6076,-111.4585,5,3.1,ml,,138,0.307,0.22,us,us2000agrm,2017-09-29T19:52:09.880Z,"13km ESE of Soda Springs, Idaho",earthquake,1,1.9,0.043,72,reviewed,us,us
2017-09-06T16:26:53.570Z,42.6017,-111.4555,5.62,3.1,ml,,137,0.308,0.34,us,us2000agyd,2017-09-17T23:41:45.674Z,"13km ESE of Soda Springs, Idaho",earthquake,1.8,4.9,0.045,66,reviewed,us,us
2017-09-07T02:37:03.512Z,51.5987,-178.3934,13.3,3.1,ml,,,,0.46,ak,ak16775852,2017-09-20T19:57:20.111Z,"36km SSW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-07T13:45:41.230Z,51.2044,-179.9223,17.5,3.1,ml,,,,0.44,ak,ak16776446,2017-09-20T19:57:23.565Z,"57km W of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-08T11:22:24.270Z,42.6225,-111.4645,8.36,3.1,ml,,55,0.02,0.35,us,us2000ai0r,2017-09-12T12:14:04.917Z,"12km ESE of Soda Springs, Idaho",earthquake,2.2,2.6,0.053,46,reviewed,us,us
2017-09-08T16:42:22.660Z,42.6127,-111.4688,7.46,3.1,ml,,139,0.03,0.25,us,us2000ai66,2017-09-12T16:09:46.650Z,"12km ESE of Soda Springs, Idaho",earthquake,1.1,1.7,0.048,56,reviewed,us,us
2017-09-09T11:48:35.430Z,42.5732,-111.4515,7.4,3.1,ml,,65,0.012,0.56,us,us2000ait9,2017-09-22T09:29:56.611Z,"15km SE of Soda Springs, Idaho",earthquake,2,2.8,0.048,56,reviewed,us,us
2017-09-09T16:30:17.088Z,51.6239,-178.3417,10.4,3.1,ml,,,,0.48,ak,ak16790653,2017-09-13T23:52:47.624Z,"32km SSW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-09T20:47:50.700Z,35.9914,-96.8015,5.85,3.1,ml,,60,,0.34,us,us2000aj13,2017-09-29T05:00:04.836Z,"3km WNW of Cushing, Oklahoma",earthquake,3.1,5.2,,,reviewed,tul,tul
2017-09-10T02:00:33.250Z,42.6618,-111.484,5,3.1,ml,,36,0.026,1.29,us,us2000aj4m,2017-09-12T16:27:57.520Z,"9km E of Soda Springs, Idaho",earthquake,1,1.6,0.035,106,reviewed,us,us
2017-09-10T10:53:09.630Z,42.601,-111.4404,4.73,3.1,ml,,83,0.017,0.51,us,us2000ajbk,2017-09-23T05:45:31.661Z,"14km ESE of Soda Springs, Idaho",earthquake,1.6,1.7,0.041,78,reviewed,us,us
2017-09-10T11:22:17.350Z,42.5604,-111.4318,7.18,3.1,ml,,64,0.028,0.72,us,us2000ajc9,2017-09-23T05:56:50.046Z,"17km SE of Soda Springs, Idaho",earthquake,1.6,3.1,0.043,70,reviewed,us,us
2017-09-10T12:17:37.190Z,42.6284,-111.4617,4.97,3.1,ml,,72,0.014,0.2,us,us2000ajdd,2017-09-23T06:17:41.213Z,"12km ESE of Soda Springs, Idaho",earthquake,1.4,1.8,0.062,34,reviewed,us,us
2017-09-10T12:27:44.560Z,42.6011,-111.4503,4.5,3.1,ml,,101,0.015,0.4,us,us2000ajdq,2017-09-23T10:22:48.751Z,"13km ESE of Soda Springs, Idaho",earthquake,1.3,2.4,0.043,70,reviewed,us,us
2017-09-10T14:38:18.370Z,42.55,-111.4151,7.52,3.1,ml,,71,0.044,0.28,us,us2000ajgc,2017-09-14T00:07:40.040Z,"19km SE of Soda Springs, Idaho",earthquake,1.4,1.2,0.045,66,reviewed,us,us
2017-09-10T19:38:45.000Z,42.5488,-111.4094,7.85,3.1,ml,,72,0.048,0.27,us,us2000akfw,2017-09-11T23:08:09.040Z,"19km SE of Soda Springs, Idaho",earthquake,1.6,1.8,0.071,26,reviewed,us,us
2017-09-11T02:45:02.820Z,60.3735,-137.7475,5,3.1,ml,,49,0.25,0.63,us,us2000ajt6,2017-09-27T21:47:27.040Z,"44km SSW of Haines Junction, Canada",earthquake,1.3,1.6,0.035,106,reviewed,us,us
2017-09-11T11:45:23.357Z,60.1444,-147.1197,17.1,3.1,ml,,,,0.65,ak,ak16811954,2017-09-23T10:45:21.040Z,"87km WSW of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-11T15:33:53.150Z,42.6086,-111.4647,4.31,3.1,ml,,56,0.025,0.38,us,us2000ak58,2017-09-13T23:25:56.598Z,"12km ESE of Soda Springs, Idaho",earthquake,1,1.1,0.064,32,reviewed,us,us
2017-09-12T00:00:26.060Z,42.5922,-111.4619,9.11,3.1,ml,,50,0.01,0.44,us,us2000akgp,2017-09-18T03:47:50.522Z,"13km ESE of Soda Springs, Idaho",earthquake,1.3,3.3,0.036,102,reviewed,us,us
2017-09-12T15:42:28.213Z,51.8083,-171.6634,56.5,3.1,ml,,,,0.76,ak,ak16821276,2017-09-21T22:22:53.277Z,"80km SSW of Amukta Island, Alaska",earthquake,,7.2,,,reviewed,ak,ak
2017-09-12T16:57:52.652Z,53.4682,-167.3925,13.9,3.1,ml,,,,0.69,ak,ak16821376,2017-09-21T22:22:53.714Z,"72km SW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T02:57:53.450Z,42.5232,-111.4212,8.42,3.1,ml,,45,0.059,0.27,us,us2000amd0,2017-09-14T22:47:05.040Z,"20km SE of Soda Springs, Idaho",earthquake,1.1,3.5,0.05,52,reviewed,us,us
2017-09-14T20:43:29.880Z,18.7848,-67.5351,5,3.1,md,14,216,0.4042,0.47,pr,pr2017257004,2017-09-14T22:22:01.249Z,"56km NW of Aguadilla, Puerto Rico",earthquake,2.23,31.61,0.32,14,reviewed,pr,pr
2017-09-15T21:21:57.900Z,42.6057,-111.4379,6.23,3.1,ml,,51,0.022,0.16,us,us2000anrz,2017-09-25T22:49:28.940Z,"14km ESE of Soda Springs, Idaho",earthquake,1.1,0.7,0.034,112,reviewed,us,us
2017-09-16T07:12:20.675Z,51.3744,178.5336,18.2,3.1,ml,,,,0.45,ak,ak16832252,2017-09-19T22:49:51.672Z,"63km S of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-17T18:53:01.070Z,35.7788,-96.9818,5,3.1,mb_lg,,103,0.189,0.23,us,us2000apk4,2017-09-18T14:11:02.165Z,"12km NW of Chandler, Oklahoma",earthquake,1.4,1.9,0.05,105,reviewed,us,us
2017-09-18T11:18:05.810Z,52.2855,-170.7034,34.99,3.1,ml,,344,0.73,0.98,us,us2000aur7,2017-09-26T17:23:13.047Z,"38km S of Yunaska Island, Alaska",earthquake,36.8,57.8,,,reviewed,us,ak
2017-09-18T20:44:50.141Z,55.9976,-160.4781,142.8,3.1,ml,,,,0.55,ak,ak16851331,2017-09-26T17:23:15.100Z,"73km N of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-19T09:43:50.020Z,35.9883,-96.8094,6.72,3.1,mb_lg,,26,0.007,0.6,us,us2000aqkv,2017-09-20T09:36:08.596Z,"3km W of Cushing, Oklahoma",earthquake,1,1.9,0.048,113,reviewed,us,us
2017-09-19T16:05:40.170Z,42.6154,-111.4706,8.81,3.1,ml,,50,0.028,0.6,us,us2000aqtm,2017-09-19T20:49:04.411Z,"11km ESE of Soda Springs, Idaho",earthquake,1.8,6.2,0.05,52,reviewed,us,us
2017-09-21T00:17:16.619Z,52.2316,-178.8238,212.2,3.1,ml,,,,0.55,ak,ak16911531,2017-09-26T19:52:13.818Z,"60km NW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-09-21T01:39:01.327Z,51.2677,178.4863,13.2,3.1,ml,,,,0.53,ak,ak16874254,2017-09-26T19:52:14.263Z,"75km S of Little Sitkin Island, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2017-09-21T14:29:20.400Z,42.5341,-111.4287,7.73,3.1,ml,,50,0.053,0.37,us,us2000asgp,2017-09-26T14:38:18.670Z,"19km SE of Soda Springs, Idaho",earthquake,1.1,1.8,0.041,78,reviewed,us,us
2017-09-23T16:01:36.691Z,52.3026,-173.0149,176.2,3.1,ml,,,,0.43,ak,ak16882769,2017-09-28T18:39:43.389Z,"81km E of Atka, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-23T21:42:10.250Z,51.8267,178.1771,132.6,3.1,ml,,,,0.54,ak,ak16884706,2017-09-28T18:39:48.384Z,"26km WSW of Little Sitkin Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-24T10:30:09.854Z,58.556,-155.4939,142.4,3.1,ml,,,,0.69,ak,ak16890295,2017-09-29T20:34:42.529Z,"69km ESE of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-25T20:31:23.300Z,32.2208333,-115.2208333,20.46,3.1,ml,28,108,0.1475,0.29,ci,ci38010488,2017-09-26T21:19:55.040Z,"5km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.53,0.87,0.214,154,reviewed,ci,ci
2017-09-04T06:23:07.660Z,42.6216667,-111.4501667,5.92,3.09,ml,11,80,0.2952,0.23,uu,uu60232092,2017-09-29T19:50:17.210Z,"13km ESE of Soda Springs, Idaho",earthquake,0.58,31.61,0.195,11,reviewed,uu,uu
2017-09-09T03:36:37.450Z,18.7428,-67.4461,10,3.08,md,13,212,0.3599,0.32,pr,pr2017252000,2017-09-30T02:27:27.040Z,"55km NW of San Antonio, Puerto Rico",earthquake,1.28,1.12,0.25,12,reviewed,pr,pr
2017-09-04T22:10:48.190Z,42.6716667,-111.4886667,5.98,3.06,ml,6,143,0.3011,0.17,uu,uu60013194,2017-09-29T19:50:34.630Z,"9km ENE of Soda Springs, Idaho",earthquake,0.72,31.61,0.178,13,reviewed,uu,uu
2017-09-09T04:15:29.110Z,38.425,-87.913,11.76,3.06,md,32,37,0.1032,0.17,nm,nm60179177,2017-09-28T05:27:45.040Z,"13km W of Mount Carmel, Illinois",earthquake,0.23,0.5,0.095,33,reviewed,nm,nm
2017-09-14T20:00:21.280Z,48.5185,-114.5865,11.24,3.06,ml,19,132,0.53,0.16,mb,mb80255399,2017-09-14T21:14:34.270Z,"21km WNW of Whitefish, Montana",earthquake,0.46,0.75,0.398,12,reviewed,mb,mb
2017-09-22T16:14:57.270Z,40.5813333,-127.2118333,16.62,3.06,md,10,324,2.193,0.26,nc,nc72896886,2017-09-23T05:19:03.862Z,"249km W of Ferndale, California",earthquake,3.57,31.61,0.086,6,reviewed,nc,nc
2017-09-13T01:36:21.450Z,19.0955,-66.5053,25,3.05,md,12,270,0.7891,0.33,pr,pr2017256001,2017-09-24T23:47:07.040Z,"65km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.55,22.02,0.15,10,reviewed,pr,pr
2017-09-19T10:06:22.890Z,19.0933,-67.7015,25,3.05,md,8,260,0.7429,0.29,pr,pr2017262002,2017-09-19T12:01:17.320Z,"92km NW of San Antonio, Puerto Rico",earthquake,2.22,18.61,0.18,7,reviewed,pr,pr
2017-09-15T01:45:44.520Z,19.1976667,-155.4668333,35.437,3.04,ml,65,100,0.04227,0.11,hv,hv61908531,2017-09-16T07:10:56.197Z,"1km ESE of Pahala, Hawaii",earthquake,0.43,0.54,0.151,44,reviewed,hv,hv
2017-09-14T21:15:54.820Z,18.9605,-67.8618,5,3.03,md,13,322,0.6916,0.42,pr,pr2017257005,2017-09-18T04:11:20.040Z,"79km ENE of Punta Cana, Dominican Republic",earthquake,2.58,31.61,0.37,13,reviewed,pr,pr
2017-09-16T04:39:26.220Z,33.9745,-116.9263333,5.92,3.03,ml,157,21,0.02656,0.18,ci,ci37764071,2017-09-18T15:22:57.828Z,"7km NE of Beaumont, CA",earthquake,0.09,0.28,0.163,219,reviewed,ci,ci
2017-09-19T09:55:06.490Z,19.2006,-67.723,9,3.03,md,8,269,0.8518,0.72,pr,pr2017262001,2017-09-19T12:00:46.832Z,"99km NE of Punta Cana, Dominican Republic",earthquake,14.03,17.76,0.2,5,reviewed,pr,pr
2017-09-12T09:03:52.870Z,18.1753,-67.6503,12,3.01,md,10,289,0.2702,0.2,pr,pr2017255004,2017-09-12T11:57:07.494Z,"45km WSW of Stella, Puerto Rico",earthquake,1.33,1.48,0.17,9,reviewed,pr,pr
2017-09-22T16:54:11.650Z,40.3915,-125.3621667,25.7,3.01,ml,29,273,0.7866,0.25,nc,nc72896916,2017-09-23T06:14:03.769Z,"95km WSW of Ferndale, California",earthquake,1.3,20.29,0.259,16,reviewed,nc,nc
2017-09-02T05:54:53.059Z,40.4382,-116.4597,3.1,3,ml,20,59.87,0.505,0.1584,nn,nn00603209,2017-09-21T13:26:07.040Z,"42km SW of Carlin, Nevada",earthquake,,3.4,0.34,14,reviewed,nn,nn
2017-09-03T00:31:53.580Z,42.6168,-111.451,10.62,3,ml,,81,0.298,0.66,us,us2000aifh,2017-09-15T03:32:40.040Z,"13km ESE of Soda Springs, Idaho",earthquake,2,10.6,0.128,8,reviewed,us,us
2017-09-03T00:45:54.460Z,42.6735,-111.4901,4.77,3,ml,,80,0.301,0.29,us,us2000aen6,2017-09-12T19:50:56.310Z,"9km ENE of Soda Springs, Idaho",earthquake,1.7,7.5,0.056,42,reviewed,us,us
2017-09-03T00:54:06.140Z,42.6286,-111.4713,8.9,3,ml,,82,0.305,0.55,us,us2000anlc,2017-09-27T05:30:04.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.3,11.5,0.059,38,reviewed,us,us
2017-09-03T01:13:41.560Z,42.6666,-111.3731,5,3,ml,,40,0.223,1.16,us,us2000aen5,2017-09-27T05:13:29.040Z,"19km E of Soda Springs, Idaho",earthquake,4.4,2,0.044,68,reviewed,us,us
2017-09-03T03:07:44.393Z,57.965,-156.1167,135.2,3,ml,,,,0.61,ak,ak16752615,2017-09-28T00:15:15.040Z,"86km SSE of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-03T07:00:07.670Z,42.6506,-111.3995,5,3,ml,,145,0.248,0.78,us,us2000aewk,2017-09-29T19:49:45.700Z,"16km E of Soda Springs, Idaho",earthquake,1.9,1.8,0.043,72,reviewed,us,us
2017-09-03T14:54:33.380Z,42.6115,-111.4603,11.79,3,ml,,144,0.306,0.4,us,us2000af3n,2017-09-29T19:50:01.560Z,"12km ESE of Soda Springs, Idaho",earthquake,2.2,9.7,0.06,36,reviewed,us,us
2017-09-03T17:07:33.600Z,42.6155,-111.4718,5,3,ml,,48,0.312,1.17,us,us2000af6m,2017-09-03T18:33:28.040Z,"11km ESE of Soda Springs, Idaho",earthquake,3.5,2,0.042,74,reviewed,us,us
2017-09-04T09:27:16.510Z,42.635,-111.562,10.6,3,ml,,152,0.364,0.73,us,us2000afi9,2017-09-29T19:50:25.690Z,"4km ESE of Soda Springs, Idaho",earthquake,3.4,10.9,0.041,78,reviewed,us,us
2017-09-04T20:17:28.780Z,42.6323,-111.4644,5,3,ml,,136,0.299,0.66,us,us2000afmg,2017-09-11T19:22:12.190Z,"11km ESE of Soda Springs, Idaho",earthquake,2.1,2,0.042,76,reviewed,us,us
2017-09-04T23:13:32.810Z,42.616,-111.4753,5,3,ml,,55,0.314,0.75,us,us2000afq4,2017-09-23T02:19:23.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.5,1.9,0.051,51,reviewed,us,us
2017-09-05T02:21:30.540Z,59.5501,-136.9284,5,3,ml,,103,0.419,1.1,us,us2000afu0,2017-09-29T00:23:18.040Z,"91km WNW of Haines, Alaska",earthquake,1.6,1.6,0.041,80,reviewed,us,us
2017-09-05T03:38:51.170Z,42.6093,-111.4779,5,3,ml,,82,0.319,0.5,us,us2000afvi,2017-09-29T19:50:57.960Z,"11km ESE of Soda Springs, Idaho",earthquake,2.9,2,0.037,98,reviewed,us,us
2017-09-05T11:38:20.200Z,42.569,-111.4177,3.43,3,ml,,47,0.305,0.77,us,us2000ag1p,2017-09-29T19:51:14.410Z,"18km ESE of Soda Springs, Idaho",earthquake,2.2,6.7,0.043,72,reviewed,us,us
2017-09-05T15:20:10.908Z,60.3297,-143.0497,11.8,3,ml,,,,0.77,ak,ak16772339,2017-09-26T19:46:43.040Z,"45km NW of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-09-05T21:43:19.020Z,42.5937,-111.4505,14.27,3,ml,,136,0.31,0.52,us,us2000agcy,2017-09-29T19:51:37.510Z,"14km ESE of Soda Springs, Idaho",earthquake,2,10.1,0.055,44,reviewed,us,us
2017-09-05T22:46:59.350Z,42.5618,-111.4123,11.78,3,ml,,85,0.307,0.71,us,us2000agep,2017-09-29T19:51:40.870Z,"18km ESE of Soda Springs, Idaho",earthquake,2.6,10.2,0.047,60,reviewed,us,us
2017-09-06T02:26:41.370Z,42.598,-111.4422,5.21,3,ml,,136,0.302,0.35,us,us2000aghe,2017-09-29T19:51:45.890Z,"14km ESE of Soda Springs, Idaho",earthquake,1.7,1.1,0.042,76,reviewed,us,us
2017-09-06T04:27:42.390Z,42.6271,-111.4606,1.89,3,ml,,49,0.299,0.59,us,us2000agis,2017-09-12T16:30:22.986Z,"12km ESE of Soda Springs, Idaho",earthquake,1.8,5.6,0.043,72,reviewed,us,us
